time4sub,time11sub,solution?,n,time4,time11,correct winner,SAT?
0.03792449762654859,0.1441477986269219,1.0,60,0.09414815902709961,1.848294734954834,queen4,SAT
0.03784072128209201,0.1438749676400965,1.0,60,0.11742639541625977,1.6336405277252197,queen4,SAT
0.03781331062316894,0.14383915371365016,1.0,60,0.10439372062683105,1.5240964889526367,queen4,SAT
0.03777281564214955,0.14362277673638385,1.0,60,0.09755992889404297,1.6142544746398926,queen4,SAT
0.03779613109345132,0.14374883529987742,1.0,60,0.16138792037963867,1.61891508102417,queen4,SAT
0.037738940119743346,0.14351428151130677,1.0,60,0.09479570388793945,1.5250036716461182,queen4,SAT
0.03768431994379783,0.14332459751440554,1.0,60,0.10084247589111328,1.5340557098388672,queen4,SAT
0.03762438297271729,0.14311164236068727,1.0,60,0.10297966003417969,1.6064767837524414,queen4,SAT
0.03771398908951703,0.1433142909816667,1.0,60,0.10546088218688965,1.485537052154541,queen4,SAT
0.03765583588526799,0.14308724770179163,1.0,60,0.10135865211486816,1.5439460277557373,queen4,SAT
0.03761239276742036,0.14293916135464074,1.0,60,0.11090517044067383,1.554145336151123,queen4,SAT
0.037678630705232974,0.14319082189489293,1.0,60,0.10077786445617676,1.6892831325531006,queen4,SAT
0.03763598225333474,0.14300348715348676,1.0,60,0.1105492115020752,1.5914642810821533,queen4,SAT
0.03757762142590114,0.14286731396402633,1.0,60,0.09850430488586426,1.6649131774902344,queen4,SAT
0.03763550415373685,0.14275411011879904,1.0,60,0.19390416145324707,1.725581169128418,queen4,SAT
0.03761817011339911,0.14263865906616738,1.0,60,0.12868666648864746,1.6410331726074219,queen4,SAT
0.0375663991701805,0.14256179575192726,1.0,60,0.10226154327392578,1.5650701522827148,queen4,SAT
0.03754000027974447,0.14245920101801554,1.0,60,0.12120962142944336,1.7091214656829834,queen4,SAT
0.037527594410005166,0.1424202039593556,1.0,60,0.11012387275695801,1.5320160388946533,queen4,SAT
0.037506159659354915,0.1422730157452245,1.0,60,0.09856414794921875,1.5203485488891602,queen4,SAT
0.03744664532797677,0.1420790017597259,1.0,60,0.09589171409606934,1.526656150817871,queen4,SAT
0.03743953183293343,0.14208377264440059,1.0,60,0.11436653137207031,1.6164677143096924,queen4,SAT
0.037418063603914704,0.14193569366748515,1.0,60,0.09813904762268066,1.5477561950683594,queen4,SAT
0.0373865235935558,0.14180693770899916,1.0,60,0.09598326683044434,1.551248550415039,queen4,SAT
0.037330084772252324,0.14162850486698436,1.0,60,0.09658217430114746,1.5778989791870117,queen4,SAT
0.037330098713145535,0.14156345164074619,1.0,60,0.14394545555114746,1.4300460815429688,queen4,SAT
0.03730954052745432,0.14148446062336797,1.0,60,0.09751558303833008,1.540369987487793,queen4,SAT
0.03728241647992815,0.1413793567248753,1.0,60,0.11646056175231934,1.570307970046997,queen4,SAT
0.03726342731798199,0.14138170094557212,1.0,60,0.10219287872314453,1.609109878540039,queen4,SAT
0.03722815712292989,0.1412644237279892,1.0,60,0.10401153564453125,1.565664291381836,queen4,SAT
0.03719231625125833,0.1411672245966245,1.0,60,0.10167813301086426,1.6391899585723877,queen4,SAT
0.03720111041455656,0.14116520140622113,1.0,60,0.0940561294555664,1.5304222106933594,queen4,SAT
0.03736433442433675,0.1416100657780965,1.0,60,0.12043237686157227,1.6441357135772705,queen4,SAT
0.03730801626255638,0.1414858777272074,1.0,60,0.09734773635864258,1.5449872016906738,queen4,SAT
0.03727655224985891,0.14137437529378122,1.0,60,0.10010600090026855,1.532620906829834,queen4,SAT
0.037276842655279696,0.1412983769025558,1.0,60,0.10090398788452148,1.66306471824646,queen4,SAT
0.0372635261921943,0.14127289011508604,1.0,60,0.11776542663574219,1.5448462963104248,queen4,SAT
0.03723866552114487,0.14121124804019927,1.0,60,0.09566068649291992,1.5128581523895264,queen4,SAT
0.03718289063300616,0.14109386132087237,1.0,60,0.10300636291503906,1.5886588096618652,queen4,SAT
0.03718961564505972,0.14107742047891383,1.0,60,0.11997342109680176,1.552156925201416,queen4,SAT
0.03715205824518778,0.14110609738223523,1.0,60,0.11034083366394043,1.584587812423706,queen4,SAT
0.03714352590697152,0.14105129696073987,1.0,60,0.09716463088989258,1.5835845470428467,queen4,SAT
0.03711099316092099,0.1410081251929788,1.0,60,0.11908769607543945,1.5505752563476562,queen4,SAT
0.037115442475607226,0.14105487063873645,1.0,60,0.09891462326049805,1.5371551513671875,queen4,SAT
0.03709255361008918,0.14094737535235524,1.0,60,0.09773612022399902,1.5686349868774414,queen4,SAT
0.03705579421736977,0.1408609690991315,1.0,60,0.09567666053771973,1.5426025390625,queen4,SAT
0.03702168036042974,0.1407447772079639,1.0,60,0.08983397483825684,1.4704546928405762,queen4,SAT
0.03694933811823527,0.14060254176457723,1.0,60,0.1148691177368164,1.585395097732544,queen4,SAT
0.036913479029477295,0.14050788695995625,1.0,60,0.09945559501647949,1.5782032012939453,queen4,SAT
0.03688258710114852,0.14043345140374225,1.0,60,0.09619712829589844,1.5664000511169434,queen4,SAT
0.0369195927855789,0.1405177854722546,1.0,60,0.1215982437133789,1.6869227886199951,queen4,SAT
0.036896901181403624,0.14043343802715869,1.0,60,0.10320162773132324,1.654658555984497,queen4,SAT
0.036976156987641985,0.14060849616402074,1.0,60,0.12081027030944824,1.7246603965759277,queen4,SAT
0.03696034178137779,0.14057767565051715,1.0,60,0.0941152572631836,1.5721604824066162,queen4,SAT
0.03696463870019028,0.14059325542646586,1.0,60,0.09993577003479004,1.486182451248169,queen4,SAT
0.03692803261231403,0.14053342147749298,1.0,60,0.09560871124267578,1.5608432292938232,queen4,SAT
0.0368899364664097,0.14045591137625954,1.0,60,0.09771513938903809,1.5482783317565918,queen4,SAT
0.036901765823364255,0.14041244029998778,1.0,60,0.09472250938415527,1.8626844882965088,queen4,SAT
0.03689282388970403,0.14045480194658336,1.0,60,0.08174920082092285,1.4496240615844727,queen4,SAT
0.03690044669543996,0.1404612008263083,1.0,60,0.10589194297790527,1.605750322341919,queen4,SAT
0.036884642110287566,0.14039684753973508,1.0,60,0.10973954200744629,1.5046532154083252,queen4,SAT
0.03691085187288431,0.1405369451412788,1.0,60,0.1071934700012207,1.6031346321105957,queen4,SAT
0.0368525623139881,0.14036683059874036,1.0,60,0.08893442153930664,1.3612749576568604,queen4,SAT
0.03678924812460845,0.14017465879332344,1.0,60,0.08795738220214844,1.5293793678283691,queen4,SAT
0.03672909803479631,0.14001709991526382,1.0,60,0.09487295150756836,1.328941822052002,queen4,SAT
0.036739372544818454,0.14016179552784672,1.0,60,0.09117531776428223,1.3631887435913086,queen4,SAT
0.03668108730141176,0.13997963087274393,1.0,60,0.0854194164276123,1.5298995971679688,queen4,SAT
0.03667550585486672,0.13993898326700385,1.0,60,0.08186459541320801,1.5065929889678955,queen4,SAT
0.0366278532389048,0.1399292430362186,1.0,60,0.08344006538391113,1.5695805549621582,queen4,SAT
0.03660353400877544,0.13986175464732306,1.0,60,0.09058523178100586,1.7696037292480469,queen4,SAT
0.03661777171413455,0.13988324224421408,1.0,60,0.09003281593322754,1.3185980319976807,queen4,SAT
0.03660544951756795,0.13980821475648045,1.0,60,0.1019277572631836,1.3450069427490234,queen4,SAT
0.036553725159686544,0.13966902421868366,1.0,60,0.08643722534179688,1.5353662967681885,queen4,SAT
0.03650706698154581,0.13951262975561207,1.0,60,0.08498287200927734,1.33905029296875,queen4,SAT
0.036464569099947934,0.13934905956953,1.0,60,0.09450244903564453,1.3388595581054688,queen4,SAT
0.03639781192197638,0.13920553215479448,1.0,60,0.0851142406463623,1.7438609600067139,queen4,SAT
0.03638537631315344,0.1391555367397661,1.0,60,0.14101314544677734,1.7452402114868164,queen4,SAT
0.036340418656667074,0.13901263574759165,1.0,60,0.09670186042785645,1.9519712924957275,queen4,SAT
0.03630306366061376,0.13892670544711025,1.0,60,0.10022878646850586,1.417668342590332,queen4,SAT
0.036374753225045124,0.13913812129223932,1.0,60,0.11397004127502441,1.9121241569519043,queen4,SAT
0.036494496198204475,0.13984244683893715,1.0,60,0.1103057861328125,1.9114336967468262,queen4,SAT
0.036575127801587504,0.1400513162536006,1.0,60,0.24642109870910645,1.69441819190979,queen4,SAT
0.03656581382751465,0.14013752765655518,1.0,60,0.09656381607055664,1.4916586875915527,queen4,SAT
0.036684641194722006,0.1407085649550907,1.0,60,0.18733549118041992,1.580824851989746,queen4,SAT
0.03672527478435847,0.1409237854124054,1.0,60,0.1380770206451416,1.440258264541626,queen4,SAT
0.03670845683664083,0.1408746602013707,1.0,60,0.1451723575592041,1.4802978038787842,queen4,SAT
0.03670352152151655,0.14083681180495625,1.0,60,0.1452476978302002,1.7575209140777588,queen4,SAT
0.03667031893363366,0.140700419315925,1.0,60,0.11036205291748047,1.6137611865997314,queen4,SAT
0.03670564098212555,0.1407711569589513,1.0,60,0.12955617904663086,1.572345495223999,queen4,SAT
0.03670575022697449,0.14070006753459122,1.0,60,0.11460566520690918,1.9299097061157227,queen4,SAT
0.036759209991397715,0.14092699997407154,1.0,60,0.16868352890014648,1.8991703987121582,queen4,SAT
0.03680752925018766,0.14109685687876458,1.0,60,0.09504961967468262,2.2141575813293457,queen4,SAT
0.036838675958138924,0.1412414229357684,1.0,60,0.15572857856750488,1.7616310119628906,queen4,SAT
0.03689240883378422,0.14152524962144739,1.0,60,0.11316990852355957,1.7912075519561768,queen4,SAT
0.036986643902576756,0.14197535636651254,1.0,60,0.20998835563659668,2.5455482006073,queen4,SAT
0.03708450154981752,0.14239679799563643,1.0,60,0.1256253719329834,2.1683497428894043,queen4,SAT
0.037106320669325135,0.14253388874822384,1.0,60,0.1100771427154541,1.65338134765625,queen4,SAT
0.037146281344549996,0.14261219450405666,1.0,60,0.1772606372833252,2.087127685546875,queen4,SAT
0.037157017288478554,0.14271548842707424,1.0,60,0.10238885879516602,2.0715506076812744,queen4,SAT
0.03714311324374776,0.14278305802546756,1.0,60,0.10920262336730957,1.5044968128204346,queen4,SAT
0.0371684381178209,0.14285959213763683,1.0,60,0.12932729721069336,1.903456449508667,queen4,SAT
0.03718805097871357,0.1429498940706253,1.0,60,0.09845089912414551,1.960320234298706,queen4,SAT
0.03726946205928408,0.14350976894641745,1.0,60,0.10038042068481445,1.5404701232910156,queen4,SAT
0.037272026767469435,0.14352277696949162,1.0,60,0.10078859329223633,1.599036455154419,queen4,SAT
0.03728780113920874,0.1435226435564002,1.0,60,0.09991574287414551,1.7488582134246826,queen4,SAT
0.0373307961064416,0.1436241412484968,1.0,60,0.10260653495788574,1.6456027030944824,queen4,SAT
0.03732748175627433,0.14359475590238635,1.0,60,0.10081243515014648,1.5372216701507568,queen4,SAT
0.03731977891921997,0.1435278704961141,1.0,60,0.10661435127258301,1.499168872833252,queen4,SAT
0.037321053751257084,0.14347699556919122,1.0,60,0.09564542770385742,1.6698250770568848,queen4,SAT
0.037319990365128765,0.1434142315074017,1.0,60,0.10110926628112793,1.4743177890777588,queen4,SAT
0.03730457514719246,0.1433873137617423,1.0,60,0.10445880889892578,1.5260639190673828,queen4,SAT
0.037286570474698945,0.14336382336430736,1.0,60,0.11167430877685547,1.510988473892212,queen4,SAT
0.037283576688458844,0.14334968474603468,1.0,60,0.13039565086364746,1.657808542251587,queen4,SAT
0.03729247114597223,0.14335955396676675,1.0,60,0.10867428779602051,1.5563626289367676,queen4,SAT
0.03729318281647506,0.1433631865082273,1.0,60,0.11040186882019043,1.6189959049224854,queen4,SAT
0.037418884868863266,0.1439515752128408,1.0,60,0.11691927909851074,2.814558982849121,queen4,SAT
0.03743706979091812,0.14411070916637683,1.0,60,0.09879398345947266,1.7470335960388184,queen4,SAT
0.037523976117372515,0.14441400915384292,1.0,60,0.13816523551940918,2.33630633354187,queen4,SAT
0.03767647506287379,0.1450465942761913,1.0,60,0.2985210418701172,4.108662128448486,queen4,SAT
0.03784135271001745,0.14574220886936895,1.0,60,0.21222305297851562,3.955188035964966,queen4,SAT
0.03808846400559314,0.1467257416321456,1.0,60,0.273944616317749,3.61098051071167,queen4,SAT
0.0382147639262967,0.14743955571477005,1.0,60,0.10526442527770996,1.9167191982269287,queen4,SAT
0.03819335012724905,0.14754615928187514,1.0,60,0.09608960151672363,1.9966373443603516,queen4,SAT
0.03816663357148688,0.1474547315792865,1.0,60,0.11452674865722656,1.5062201023101807,queen4,SAT
0.038144386742643255,0.14737494248829916,1.0,60,0.10904264450073242,1.5133025646209717,queen4,SAT
0.03814447167373839,0.14733295128459023,1.0,60,0.09901213645935059,1.5048620700836182,queen4,SAT
0.038159858968836315,0.1473910348655204,1.0,60,0.11304378509521484,1.5899534225463867,queen4,SAT
0.038139346767874324,0.14731385581633624,1.0,60,0.10214066505432129,1.590345859527588,queen4,SAT
0.03813392865030389,0.14724073647058497,1.0,60,0.1184079647064209,1.6971235275268555,queen4,SAT
0.038127220508664156,0.14719835699990738,1.0,60,0.10887336730957031,1.582094669342041,queen4,SAT
0.03811233498457539,0.14710829974598968,1.0,60,0.10536813735961914,1.5389575958251953,queen4,SAT
0.03810485834362863,0.1470521277394788,1.0,60,0.09317636489868164,1.5903422832489014,queen4,SAT
0.03811675984518868,0.14705621773856026,1.0,60,0.10105681419372559,1.5270187854766846,queen4,SAT
0.038097060945901005,0.14696204567497426,1.0,60,0.09874081611633301,1.5582783222198486,queen4,SAT
0.03807087968298271,0.14687780417964957,1.0,60,0.09894323348999023,1.5413212776184082,queen4,SAT
0.03805198321181737,0.146782837556989,1.0,60,0.09981846809387207,1.6094765663146973,queen4,SAT
0.03803091941599073,0.1467253394633032,1.0,60,0.11117076873779297,1.4881184101104736,queen4,SAT
0.03801882651117113,0.14662620411978827,1.0,60,0.11400842666625977,1.5284757614135742,queen4,SAT
0.03800548545563419,0.1465925032262644,1.0,60,0.1201333999633789,1.566915512084961,queen4,SAT
0.037996259233453775,0.14654599284077738,1.0,60,0.12077164649963379,1.7418806552886963,queen4,SAT
0.03798641689488145,0.1464809736918882,1.0,60,0.1065826416015625,1.6147997379302979,queen4,SAT
0.037979428923648334,0.14641719356827113,1.0,60,0.11686110496520996,1.5670721530914307,queen4,SAT
0.0379639804685438,0.1463376047804549,1.0,60,0.11361432075500488,1.521829605102539,queen4,SAT
0.03796595347824917,0.1463486648374988,1.0,60,0.09365248680114746,1.5966665744781494,queen4,SAT
0.03793538674951237,0.14626326012738886,1.0,60,0.11099958419799805,1.5149309635162354,queen4,SAT
0.037917245322085444,0.1462065785489184,1.0,60,0.10814547538757324,1.5406465530395508,queen4,SAT
0.03790151908914879,0.14613757095639668,1.0,60,0.11629986763000488,1.832226037979126,queen4,SAT
0.037898675642515485,0.1460996292766772,1.0,60,0.09114265441894531,1.5482456684112549,queen4,SAT
0.037891015207580245,0.14604468170885015,1.0,60,0.09125208854675293,1.5931172370910645,queen4,SAT
0.037885870908697446,0.14602301393946013,1.0,60,0.10848402976989746,1.7970023155212402,queen4,SAT
0.037922863268481634,0.14619295362363824,1.0,60,0.1318366527557373,1.43916654586792,queen4,SAT
0.0379327523339655,0.146230015680962,1.0,60,0.12560129165649414,1.7662076950073242,queen4,SAT
0.03795461581303523,0.1463491703913762,1.0,60,0.11731886863708496,1.7307698726654053,queen4,SAT
0.03794344468992584,0.14631206064808125,1.0,60,0.0941934585571289,1.6716969013214111,queen4,SAT
0.037947685464384595,0.14629875076603768,1.0,60,0.10000824928283691,1.5677382946014404,queen4,SAT
0.03792920064444494,0.14626059243173312,1.0,60,0.10787343978881836,1.8147563934326172,queen4,SAT
0.037909990698847935,0.1462121300960905,1.0,60,0.10565066337585449,1.5988709926605225,queen4,SAT
0.03791322672367096,0.14620941948890687,1.0,60,0.09701871871948242,1.5636100769042969,queen4,SAT
0.03788190528528014,0.1461351672215248,1.0,60,0.09038066864013672,1.525226354598999,queen4,SAT
0.03788949758699625,0.14611199976194023,1.0,60,0.10764050483703613,1.5285987854003906,queen4,SAT
0.03788337026323591,0.14604351884625816,1.0,60,0.1649308204650879,1.6836433410644531,queen4,SAT
0.03791812927115197,0.14622098745084278,1.0,60,0.1446361541748047,2.005826950073242,queen4,SAT
0.03790901684179539,0.14617651520705804,1.0,60,0.10766005516052246,1.534214735031128,queen4,SAT
0.03791345033830809,0.14617266516083652,1.0,60,0.1381220817565918,1.690215826034546,queen4,SAT
0.03792609604084549,0.14623871425499663,1.0,60,0.09910464286804199,1.6571619510650635,queen4,SAT
0.03791974324446458,0.14619325536947983,1.0,60,0.10057783126831055,1.5395073890686035,queen4,SAT
0.037900907685311784,0.14612926524221612,1.0,60,0.09446930885314941,1.4491326808929443,queen4,SAT
0.03787807850610642,0.14603121814273654,1.0,60,0.09407854080200195,1.8140041828155518,queen4,SAT
0.037895267721601004,0.14605121544752075,1.0,60,0.11242890357971191,1.4447205066680908,queen4,SAT
0.03786302388839002,0.1459582766271987,1.0,60,0.08979082107543945,1.4569497108459473,queen4,SAT
0.03787665736507362,0.14599843562488823,1.0,60,0.13703536987304688,1.9436240196228027,queen4,SAT
0.037869304251448015,0.14605012017989827,1.0,60,0.09754824638366699,1.5673532485961914,queen4,SAT
0.0378690251638723,0.1460880499107893,1.0,60,0.0946509838104248,1.5795135498046875,queen4,SAT
0.03788340798130742,0.14611684790364018,1.0,60,0.14895844459533691,1.689725637435913,queen4,SAT
0.0379001331768827,0.14613698550633022,1.0,60,0.11500310897827148,2.0253937244415283,queen4,SAT
0.03789176558135846,0.1461586557397055,1.0,60,0.11014580726623535,1.4454782009124756,queen4,SAT
0.03787233317823715,0.14606785371423311,1.0,60,0.10549092292785645,1.4157519340515137,queen4,SAT
0.03784144033085216,0.14594139846888454,1.0,60,0.08534359931945801,1.3428022861480713,queen4,SAT
0.03780731097605433,0.1458268802090468,1.0,60,0.09073114395141602,1.3294401168823242,queen4,SAT
0.03777871776271511,0.14571204733204196,1.0,60,0.09321761131286621,1.5051624774932861,queen4,SAT
0.03779217320172776,0.14573272600302248,1.0,60,0.1542506217956543,1.592221975326538,queen4,SAT
0.03779730637158666,0.1457838621522699,1.0,60,0.1349785327911377,1.8038177490234375,queen4,SAT
0.037796933703952366,0.1457655554877387,1.0,60,0.13241243362426758,1.6483771800994873,queen4,SAT
0.03779567849319593,0.1457652147892302,1.0,60,0.10848021507263184,1.5386180877685547,queen4,SAT
0.03778075993323641,0.14570525480261984,1.0,60,0.10283493995666504,1.6524109840393066,queen4,SAT
0.03779396561154148,0.14577402963972927,1.0,60,0.10622882843017578,1.681732177734375,queen4,SAT
0.03779372565090396,0.1457457931801742,1.0,60,0.10010886192321777,1.5569119453430176,queen4,SAT
0.037797263083250626,0.14572419208029042,1.0,60,0.10453462600708008,1.5585565567016602,queen4,SAT
0.03778277836836778,0.14569527607459526,1.0,60,0.12257623672485352,1.6744592189788818,queen4,SAT
0.03776528218696857,0.14564440497036638,1.0,60,0.09506750106811523,1.545830249786377,queen4,SAT
0.037756791237597814,0.14561060037735707,1.0,60,0.11062026023864746,1.6442644596099854,queen4,SAT
0.037746334075927736,0.1455516771373586,1.0,60,0.09290266036987305,1.5247588157653809,queen4,SAT
0.0377615262092428,0.14556523850623598,1.0,60,0.09596014022827148,1.552983045578003,queen4,SAT
0.037752481032226046,0.1455409833940409,1.0,60,0.1268177032470703,1.6371636390686035,queen4,SAT
0.03774559729209932,0.14548701998553698,1.0,60,0.09534382820129395,1.5583758354187012,queen4,SAT
0.03773157286042927,0.14543432287809227,1.0,60,0.1385478973388672,1.7572228908538818,queen4,SAT
0.03773121095601485,0.1453845021116185,1.0,60,0.10186290740966797,1.5011069774627686,queen4,SAT
0.03771373838186264,0.1453230568766594,1.0,60,0.10538387298583984,1.4857053756713867,queen4,SAT
0.03770528077089935,0.14526686193537416,1.0,60,0.10193634033203125,1.5616216659545898,queen4,SAT
0.037749186823190735,0.14535245008705075,1.0,60,0.21801257133483887,1.7724196910858154,queen4,SAT
0.037738660235463836,0.14530292195057182,1.0,60,0.09900450706481934,1.6586732864379883,queen4,SAT
0.03773159853747634,0.14526161336507953,1.0,60,0.10091733932495117,1.5583693981170654,queen4,SAT
0.037738098903578154,0.14526137351989746,1.0,60,0.132796049118042,1.6882214546203613,queen4,SAT
0.03773743282488691,0.1452768006945044,1.0,60,0.11030864715576172,1.7011003494262695,queen4,SAT
0.03772709881245848,0.14524072413502434,1.0,60,0.09899735450744629,1.5655927658081055,queen4,SAT
0.03771775710967279,0.14520659273670566,1.0,60,0.1002194881439209,1.4959778785705566,queen4,SAT
0.037706788668192055,0.14515515446184152,1.0,60,0.09468603134155273,1.5134015083312988,queen4,SAT
0.03769828653335571,0.1450916223526001,1.0,60,0.10160326957702637,1.5340993404388428,queen4,SAT
0.037690275028882274,0.14504669558004554,1.0,60,0.09775018692016602,1.5578155517578125,queen4,SAT
0.03767698501783704,0.14500749508539837,1.0,60,0.10101580619812012,1.5816478729248047,queen4,SAT
0.03767955388005072,0.14500110516906256,1.0,60,0.12231111526489258,1.5930800437927246,queen4,SAT
0.037669161079436776,0.1449776381958188,1.0,60,0.1375284194946289,1.5671591758728027,queen4,SAT
0.03766802441840078,0.14497071425120037,1.0,60,0.11363482475280762,1.5702762603759766,queen4,SAT
0.03766023777425289,0.14493095437064768,1.0,60,0.10706973075866699,1.5440864562988281,queen4,SAT
0.037650249533152304,0.1448782858681586,1.0,60,0.10226249694824219,1.5817697048187256,queen4,SAT
0.037635741769805435,0.1448248499123625,1.0,60,0.11582374572753906,1.5243744850158691,queen4,SAT
0.037630408150809154,0.1447787335480502,1.0,60,0.11626648902893066,1.7615184783935547,queen4,SAT
0.03762483092454764,0.1447267851462731,1.0,60,0.1097414493560791,1.5956120491027832,queen4,SAT
0.037618644666854446,0.14468631917946184,1.0,60,0.10823392868041992,1.5084638595581055,queen4,SAT
0.03761077727980286,0.1446372598182154,1.0,60,0.09792089462280273,1.5341687202453613,queen4,SAT
0.03760918129532963,0.14459371240420033,1.0,60,0.10160946846008301,1.5335159301757812,queen4,SAT
0.03760201488480423,0.1445388439026746,1.0,60,0.11163735389709473,1.5129315853118896,queen4,SAT
0.03759402248094667,0.14451106314389212,1.0,60,0.1683511734008789,1.6556146144866943,queen4,SAT
0.03758927269985801,0.14447100951259298,1.0,60,0.12957429885864258,1.542353630065918,queen4,SAT
0.03758836051498013,0.1444962695296784,1.0,60,0.1020355224609375,1.4625136852264404,queen4,SAT
0.037591493040768066,0.14454204751484429,1.0,60,0.1906580924987793,1.4923014640808105,queen4,SAT
0.037581274766461115,0.14447960330651152,1.0,60,0.09717297554016113,1.3281116485595703,queen4,SAT
0.037582134317468714,0.14446031243712815,1.0,60,0.09316039085388184,1.3892896175384521,queen4,SAT
0.037582470042239254,0.14440132920592474,1.0,60,0.12296557426452637,1.580484390258789,queen4,SAT
0.0375664621591568,0.14433224096017724,1.0,60,0.08692646026611328,1.5627799034118652,queen4,SAT
0.03755252221565107,0.14428304743854117,1.0,60,0.0840768814086914,1.3139381408691406,queen4,SAT
0.03752705433072835,0.14420053723954807,1.0,60,0.12754535675048828,1.4201021194458008,queen4,SAT
0.037503419442610306,0.1441304491216486,1.0,60,0.08333468437194824,1.4363369941711426,queen4,SAT
0.03748983524847722,0.14408163203709368,1.0,60,0.0937051773071289,1.381110668182373,queen4,SAT
0.0374701299391929,0.14401516742224296,1.0,60,0.0858612060546875,1.4985628128051758,queen4,SAT
0.037466877055682725,0.14401089501895492,1.0,60,0.15166616439819336,1.465641736984253,queen4,SAT
0.03746835365090319,0.1439614400214192,1.0,60,0.13577771186828613,1.5588011741638184,queen4,SAT
0.03743709666388376,0.1438549551793507,1.0,60,0.09358787536621094,1.5091030597686768,queen4,SAT
